step,policy,target_player,ci_method,ci_width,ci_width_normalized,skill_range,standard_error,variance_proxy,rating,rank,trial,dataset_key,dataset_name,target_rank,target_quantile,ci_width_ratio
1,arena_active,claude-3-5-sonnet-20240620,gao_local,12.404559784513822,0.03573327679707384,347.14308052290403,3.1644866646426686,0.0003318317477575589,1114.916255261763,3,0,vision_arena,Vision Arena,3,0.1,0.9999746434607107
2,arena_active,claude-3-5-sonnet-20240620,gao_local,12.404075570886562,0.03573155966036602,347.1462116064681,3.1643631384883255,0.0003318058420711016,1114.9442065694013,3,0,vision_arena,Vision Arena,3,0.1,0.9999356093186139
3,arena_active,claude-3-5-sonnet-20240620,gao_local,12.40360375597129,0.03572985356148968,347.14958276067864,3.164242775328862,0.00033178060069507425,1114.9700858623937,3,0,vision_arena,Vision Arena,3,0.1,0.9998975746797493
4,arena_active,claude-3-5-sonnet-20240620,gao_local,12.403014063121645,0.03572851602147394,347.14607389982416,3.1640923407151775,0.00033174905437982947,1115.0049128541807,3,0,vision_arena,Vision Arena,3,0.1,0.999850037491222
5,arena_active,claude-3-5-sonnet-20240620,gao_local,12.402504419992283,0.035726606391110735,347.150364191271,3.16396232732374,0.00033172179162712,1115.033335630516,3,0,vision_arena,Vision Arena,3,0.1,0.9998089533886477
6,arena_active,claude-3-5-sonnet-20240620,gao_local,12.402044364716176,0.035725049124658514,347.1526189212685,3.1638449641273847,0.00033169718247968213,1115.0563795782073,3,0,vision_arena,Vision Arena,3,0.1,0.9997718667351356
7,arena_active,claude-3-5-sonnet-20240620,gao_local,12.401536636576111,0.035723328272372186,347.15512905238586,3.163715439262617,0.000331670024288457,1115.0848602202243,3,0,vision_arena,Vision Arena,3,0.1,0.9997309370064991
8,arena_active,claude-3-5-sonnet-20240620,gao_local,12.400108456984071,0.03571082015032053,347.2367311864376,3.1633511010392277,0.0003315936374504757,1115.0385386659307,3,0,vision_arena,Vision Arena,3,0.1,0.9996158064897248
9,arena_active,claude-3-5-sonnet-20240620,gao_local,12.398681622724325,0.03569832943231169,347.3182588623289,3.162987106019141,0.00033151733135310617,1114.9922884404975,3,0,vision_arena,Vision Arena,3,0.1,0.999500784424859
10,arena_active,claude-3-5-sonnet-20240620,gao_local,12.397256132874872,0.03568585607165041,347.3997123113297,3.162623453967215,0.0003314411059222253,1114.9461085902485,3,0,vision_arena,Vision Arena,3,0.1,0.9993858707375758
11,arena_active,claude-3-5-sonnet-20240620,gao_local,12.395831986540543,0.035673400014541785,347.4810918355847,3.1622601446550243,0.0003313649610851636,1114.899998115206,3,0,vision_arena,Vision Arena,3,0.1,0.9992710653557124
12,arena_active,claude-3-5-sonnet-20240620,gao_local,12.39440918285095,0.035660961200060765,347.5623978085546,3.161897177860565,0.00033128889677064256,1114.8539559697808,3,0,vision_arena,Vision Arena,3,0.1,0.9991563682091043
0,influence,internvl2-26b,gao_local,24.75454780170992,0.07135654150425053,346.91350337145127,6.315051704258506,0.0013214940622493121,997.2705214786328,9,0,vision_arena,Vision Arena,9,0.5,1.0
1,influence,internvl2-26b,gao_local,24.744350836489843,0.07132616724047092,346.91827408959307,6.312450389820974,0.001320405579137324,997.4924188559764,9,0,vision_arena,Vision Arena,9,0.5,0.9995880770959036
2,influence,internvl2-26b,gao_local,24.73469033738911,0.07129666531191893,346.92632859021137,6.309985931500061,0.0013193747752186396,997.6858548947856,9,0,vision_arena,Vision Arena,9,0.5,0.999197825608455
3,influence,internvl2-26b,gao_local,24.725111494060798,0.07126683159992579,346.93715069110135,6.307542304116106,0.0013183530816412103,997.8769674328156,9,0,vision_arena,Vision Arena,9,0.5,0.9988108727380152
4,influence,internvl2-26b,gao_local,24.715604066883998,0.0712378138868007,346.94501021828,6.305116895472963,0.0013173393967425403,998.0658632693436,9,0,vision_arena,Vision Arena,9,0.5,0.9984268048385343
5,influence,internvl2-26b,gao_local,24.706183386142698,0.07120890991505323,346.9535401625342,6.30271361642916,0.0013163353453191284,998.2542121977551,9,0,vision_arena,Vision Arena,9,0.5,0.9980462412016317
6,influence,internvl2-26b,gao_local,24.696849283764436,0.07117992659806632,346.9636801288209,6.3003324241083085,0.0013153408988940613,998.4332166422627,9,0,vision_arena,Vision Arena,9,0.5,0.9976691750377481
7,influence,internvl2-26b,gao_local,24.68779249867714,0.07115193356907987,346.9728967338365,6.298021977294293,0.0013143763567868582,998.6065043307354,9,0,vision_arena,Vision Arena,9,0.5,0.9973033115544059
8,influence,internvl2-26b,gao_local,24.681181791887525,0.0710517080259437,347.3692959341031,6.296335541512377,0.0013136725438902274,998.7110016696264,9,0,vision_arena,Vision Arena,9,0.5,0.9970362613605357
9,influence,internvl2-26b,gao_local,24.67509869487435,0.07103560140158148,347.3624240242584,6.2947837025344215,0.0013130250698095976,998.4903381413197,9,0,vision_arena,Vision Arena,9,0.5,0.9967905248170165
10,influence,internvl2-26b,gao_local,24.669031367468392,0.07101764448278511,347.3648210544105,6.293235886489389,0.0013123794331986465,998.3060589411465,9,0,vision_arena,Vision Arena,9,0.5,0.9965454253122887
11,influence,internvl2-26b,gao_local,24.663045443176998,0.07099780219899125,347.3775902816244,6.291708836926565,0.0013117426144513692,997.9946697353363,9,0,vision_arena,Vision Arena,9,0.5,0.9963036142180468
12,influence,internvl2-26b,gao_local,24.657082690547668,0.0709815102117073,347.373317600685,6.290187698610688,0.0013111084144915492,997.824147292402,9,0,vision_arena,Vision Arena,9,0.5,0.9960627391805752
0,arena_active,internvl2-26b,gao_local,24.75454780170992,0.07135654150425053,346.91350337145127,6.315051704258506,0.0013214940622493121,997.2705214786328,9,0,vision_arena,Vision Arena,9,0.5,1.0
1,arena_active,internvl2-26b,gao_local,24.74503596837701,0.07132736525412184,346.92205271029627,6.312625171575255,0.0013204787000283367,997.4599791425311,9,0,vision_arena,Vision Arena,9,0.5,0.9996157541067161
2,arena_active,internvl2-26b,gao_local,24.735556936560442,0.07129830467375928,346.9305062686035,6.310207006779559,0.001319467227487155,997.6487067666711,9,0,vision_arena,Vision Arena,9,0.5,0.9992328332837426
3,arena_active,internvl2-26b,gao_local,24.726154367922277,0.07126913035560119,346.94059327719856,6.307808348255128,0.0013184642969103304,997.828502886911,9,0,vision_arena,Vision Arena,9,0.5,0.9988530013145431
4,arena_active,internvl2-26b,gao_local,24.716730690667987,0.07124025049878224,346.9489581748521,6.305404304780685,0.001317459497365461,998.0162149965721,9,0,vision_arena,Vision Arena,9,0.5,0.9984723166286512
5,arena_active,internvl2-26b,gao_local,24.707339454079374,0.07121148450581272,346.9572306425182,6.3030085371383535,0.001316458537854915,998.2032095772086,9,0,vision_arena,Vision Arena,9,0.5,0.9980929424359235
6,arena_active,internvl2-26b,gao_local,24.69798053177442,0.07118283159890619,346.9654125441384,6.300621013087213,0.0013154614009739714,998.3894919535688,9,0,vision_arena,Vision Arena,9,0.5,0.9977148736309539
7,arena_active,internvl2-26b,gao_local,24.688653798222504,0.0711542909464111,346.9735060225171,6.298241700603568,0.0013144680694425312,998.5750674062941,9,0,vision_arena,Vision Arena,9,0.5,0.99733810514273
8,arena_active,internvl2-26b,gao_local,24.67935912877772,0.07112586166281935,346.9815135002957,6.295870567889368,0.0013134785261082872,998.7599411911261,9,0,vision_arena,Vision Arena,9,0.5,0.9969626319359788
9,arena_active,internvl2-26b,gao_local,24.67009639969524,0.07109754280897947,346.9894376796867,6.293507583376491,0.001312492753948158,998.9441185598856,9,0,vision_arena,Vision Arena,9,0.5,0.9965884490118279
10,arena_active,internvl2-26b,gao_local,24.660865488131662,0.07106933339255564,346.99728154077263,6.291152715726763,0.0013115107360679467,999.1276047832507,9,0,vision_arena,Vision Arena,9,0.5,0.9962155514078191
11,arena_active,internvl2-26b,gao_local,24.651666272127727,0.0710412323687573,347.0050483382254,6.288805933827604,0.001310532455700176,999.3104051753604,9,0,vision_arena,Vision Arena,9,0.5,0.9958439341972111
12,arena_active,internvl2-26b,gao_local,24.642498630574437,0.07101323864138091,347.0127415962512,6.286467206783197,0.001309557896200065,999.4925251202357,9,0,vision_arena,Vision Arena,9,0.5,0.9954735924876098
0,influence,llava-v1.6-34b,gao_local,24.27618723121202,0.06997763706308871,346.91350337145127,6.193018704093414,0.0012709140418160683,915.734147737084,15,0,vision_arena,Vision Arena,15,0.9,1.0
1,influence,llava-v1.6-34b,gao_local,24.26392488150293,0.06994264543153082,346.91174078131905,6.189890496175848,0.0012696304418585722,915.973405509267,15,0,vision_arena,Vision Arena,15,0.9,0.9994948815647078
2,influence,llava-v1.6-34b,gao_local,24.254114160685617,0.06980521281776139,347.4541969237339,6.187387715284292,0.0012686039408551907,916.1351147215457,15,0,vision_arena,Vision Arena,15,0.9,0.9990907521714109
3,influence,llava-v1.6-34b,gao_local,24.25026175565324,0.0697935383356143,347.4571190106692,6.186404940839795,0.0012682009751524854,915.9751665004434,15,0,vision_arena,Vision Arena,15,0.9,0.9989320614760523
4,influence,llava-v1.6-34b,gao_local,24.246486569295712,0.06977919488338086,347.4744386176694,6.185441865398783,0.0012678061487045558,915.7426281518846,15,0,vision_arena,Vision Arena,15,0.9,0.9987765516210008
5,influence,llava-v1.6-34b,gao_local,24.242775973280686,0.06976643096203766,347.48482384704505,6.184495267388752,0.001267418137314633,915.5607538257888,15,0,vision_arena,Vision Arena,15,0.9,0.9986237024120338
6,influence,llava-v1.6-34b,gao_local,24.239031484377165,0.06975454201609285,347.4903681366735,6.183540023074816,0.0012670266419973703,915.3766860081085,15,0,vision_arena,Vision Arena,15,0.9,0.9984694570658491
7,influence,llava-v1.6-34b,gao_local,24.235222406337016,0.06974187452643403,347.49886737201507,6.182568301637547,0.0012666284557785042,915.2340193284331,15,0,vision_arena,Vision Arena,15,0.9,0.9983125511232531
8,influence,llava-v1.6-34b,gao_local,24.231629680931633,0.06973083730075838,347.5023478696719,6.181651773213072,0.0012662529435712613,915.1132897447783,15,0,vision_arena,Vision Arena,15,0.9,0.9981645573147047
9,influence,llava-v1.6-34b,gao_local,24.2279755968201,0.06971988604177255,347.50452090962904,6.180719591769871,0.0012658710752485715,914.9985652232192,15,0,vision_arena,Vision Arena,15,0.9,0.9980140359796726
10,influence,llava-v1.6-34b,gao_local,24.224494718804976,0.0697112679109664,347.49754874267865,6.179831596367247,0.0012655073613060221,914.7856799772389,15,0,vision_arena,Vision Arena,15,0.9,0.9978706494592947
11,influence,llava-v1.6-34b,gao_local,24.221057743891492,0.06970083253072125,347.50026455158695,6.178954800941258,0.0012651482860353861,914.5742853763868,15,0,vision_arena,Vision Arena,15,0.9,0.9977290714231415
12,influence,llava-v1.6-34b,gao_local,24.217680103914972,0.0696912402341528,347.49962868427883,6.178093142256938,0.0012647954593734696,914.3583396982154,15,0,vision_arena,Vision Arena,15,0.9,0.9975899375490964
0,arena_active,llava-v1.6-34b,gao_local,24.27618723121202,0.06997763706308871,346.91350337145127,6.193018704093414,0.0012709140418160683,915.734147737084,15,0,vision_arena,Vision Arena,15,0.9,1.0
1,arena_active,llava-v1.6-34b,gao_local,24.266344887852597,0.0698399752557191,347.4563786570852,6.190507856078588,0.0012698837122562903,915.896563549737,15,0,vision_arena,Vision Arena,15,0.9,0.9995945679910242
2,arena_active,llava-v1.6-34b,gao_local,24.254114160685617,0.06980521281776139,347.4541969237339,6.187387715284292,0.0012686039408551907,916.1351147215457,15,0,vision_arena,Vision Arena,15,0.9,0.9990907521714109
3,arena_active,llava-v1.6-34b,gao_local,24.250391224220834,0.06979240157158602,347.46463337197565,6.186437969142495,0.0012682145166642053,915.9529760042207,15,0,vision_arena,Vision Arena,15,0.9,0.9989373946268622
4,arena_active,llava-v1.6-34b,gao_local,24.247089677460508,0.06977481329386669,347.5049023111018,6.185595722349609,0.0012678692204198831,915.8587261442578,15,0,vision_arena,Vision Arena,15,0.9,0.9988013952325223
5,arena_active,llava-v1.6-34b,gao_local,24.24326877447868,0.0697621115292964,347.51340294936153,6.184620984290145,0.0012674696653677965,915.715704932937,15,0,vision_arena,Vision Arena,15,0.9,0.9986440021894781
6,arena_active,llava-v1.6-34b,gao_local,24.239763671038418,0.06975342804354787,347.50641439307117,6.1837268088185695,0.00126710318911673,915.5023346455152,15,0,vision_arena,Vision Arena,15,0.9,0.9984996177601245
7,arena_active,llava-v1.6-34b,gao_local,24.236356161142453,0.06974373372829304,347.505859889323,6.182857530116811,0.0012667469675597663,915.2858661137265,15,0,vision_arena,Vision Arena,15,0.9,0.9983592534655378
8,arena_active,llava-v1.6-34b,gao_local,24.232952968086806,0.06973405450430156,347.50529193153386,6.1819893526700564,0.0012663912472702017,915.0695645884695,15,0,vision_arena,Vision Arena,15,0.9,0.9982190669929573
9,arena_active,llava-v1.6-34b,gao_local,24.22958855044783,0.06972374968128052,347.50839794482545,6.181131067093006,0.0012660396291007117,914.8502888406367,15,0,vision_arena,Vision Arena,15,0.9,0.9980804777817713
10,arena_active,llava-v1.6-34b,gao_local,24.226195983922707,0.06971410844041125,347.5077932701422,6.180265600545666,0.0012656851185022262,914.634183779078,15,0,vision_arena,Vision Arena,15,0.9,0.9979407290439316
11,arena_active,llava-v1.6-34b,gao_local,24.222842180938414,0.06970384427615896,347.51085011854127,6.179410022838443,0.001265334707343367,914.4150957580645,15,0,vision_arena,Vision Arena,15,0.9,0.9978025770782893
12,arena_active,llava-v1.6-34b,gao_local,24.21946016912807,0.06969424100356064,347.51020773568234,6.178547248869893,0.0012649813980044108,914.1991955650486,15,0,vision_arena,Vision Arena,15,0.9,0.9976632631169109
0,influence,claude-1,gao_local,17.11763817803228,0.03674854466329673,465.804519195799,4.366824674599621,0.0006318920711449132,1030.746652815621,7,0,llm_judge_arena,Chatbot Arena LLM Judges,7,0.1,1.0
1,influence,claude-1,gao_local,17.11419843229976,0.03674049095066463,465.8130032960315,4.365947172319057,0.0006316381424605867,1030.6294221107355,7,0,llm_judge_arena,Chatbot Arena LLM Judges,7,0.1,0.9997990525505478
2,influence,claude-1,gao_local,17.110881919695657,0.03673241037589047,465.8251866565904,4.3651011076387505,0.000631393359406011,1030.5254716733796,7,0,llm_judge_arena,Chatbot Arena LLM Judges,7,0.1,0.999605304291027
3,influence,claude-1,gao_local,17.107751720029455,0.03672921668022462,465.78046760361326,4.36430257264243,0.0006311623711359909,1030.4662935690856,7,0,llm_judge_arena,Chatbot Arena LLM Judges,7,0.1,0.9994224402981299
4,influence,claude-1,gao_local,17.104358357714204,0.03671622721727868,465.8528300441741,4.363436903083698,0.0006309120109217123,1030.3397872289293,7,0,llm_judge_arena,Chatbot Arena LLM Judges,7,0.1,0.9992242025342539
5,influence,claude-1,gao_local,17.101638353669046,0.036713928576358974,465.807910425615,4.362743011750359,0.0006307113665319423,1030.3032071717557,7,0,llm_judge_arena,Chatbot Arena LLM Judges,7,0.1,0.999065301871857
6,influence,claude-1,gao_local,17.098761707817403,0.03670311176566234,465.86681306444916,4.3620091600382045,0.0006304992019889674,1030.223731586344,7,0,llm_judge_arena,Chatbot Arena LLM Judges,7,0.1,0.9988972503088013
7,influence,claude-1,gao_local,17.09667611897987,0.03669947481220652,465.8561520693312,4.361477112292955,0.0006303454034946453,1030.3040192888386,7,0,llm_judge_arena,Chatbot Arena LLM Judges,7,0.1,0.9987754117224356
8,influence,claude-1,gao_local,17.09452593914773,0.03669286960780052,465.8814129793111,4.360928586950385,0.0006301868614791576,1030.383961431047,7,0,llm_judge_arena,Chatbot Arena LLM Judges,7,0.1,0.9986497997770387
9,influence,claude-1,gao_local,17.092426687839293,0.03668771966147882,465.88959045568345,4.36039305381687,0.0006300320938805453,1030.470643600128,7,0,llm_judge_arena,Chatbot Arena LLM Judges,7,0.1,0.9985271630390375
10,influence,claude-1,gao_local,17.09029241188307,0.03668125637776152,465.9134964156865,4.3598485856600195,0.0006298747635701783,1030.5492600524008,7,0,llm_judge_arena,Chatbot Arena LLM Judges,7,0.1,0.9984024801865304
11,influence,claude-1,gao_local,17.08819771087417,0.036675528627432154,465.9291454109466,4.359314213338544,0.000629720369670567,1030.6299932572074,7,0,llm_judge_arena,Chatbot Arena LLM Judges,7,0.1,0.998280109273726
12,influence,claude-1,gao_local,17.086113165805273,0.03667082029375546,465.932123386801,4.358782431865662,0.0006295667431210157,1030.7229252703373,7,0,llm_judge_arena,Chatbot Arena LLM Judges,7,0.1,0.9981583316635665
0,arena_active,claude-1,gao_local,17.11763817803228,0.03674854466329673,465.804519195799,4.366824674599621,0.0006318920711449132,1030.746652815621,7,0,llm_judge_arena,Chatbot Arena LLM Judges,7,0.1,1.0
1,arena_active,claude-1,gao_local,17.115521400938405,0.036740965613464835,465.8429933770142,4.366284670520373,0.000631735800525646,1030.8008112117154,7,0,llm_judge_arena,Chatbot Arena LLM Judges,7,0.1,0.9998763394183322
2,arena_active,claude-1,gao_local,17.11341097374975,0.036732870890712116,465.88819656012424,4.365746286344601,0.0006315800179255999,1030.8605551548171,7,0,llm_judge_arena,Chatbot Arena LLM Judges,7,0.1,0.9997530497935192
3,arena_active,claude-1,gao_local,17.111347348605022,0.03672565324149961,465.92356672554365,4.365219841685138,0.0006314277086254983,1030.9204549916733,7,0,llm_judge_arena,Chatbot Arena LLM Judges,7,0.1,0.9996324943101479
4,arena_active,claude-1,gao_local,17.10942845798354,0.03671878847427091,465.95841444965504,4.364730319776448,0.0006312860981788266,1030.967893631654,7,0,llm_judge_arena,Chatbot Arena LLM Judges,7,0.1,0.99952039411259
5,arena_active,claude-1,gao_local,17.107356675268193,0.03671377254284447,465.96564423620976,4.364201794065815,0.0006311332224186796,1031.0537244862282,7,0,llm_judge_arena,Chatbot Arena LLM Judges,7,0.1,0.999399362069863
6,arena_active,claude-1,gao_local,17.105398765084374,0.03670753367786223,465.99150232205295,4.363702318004186,0.0006309887662674556,1031.118440118637,7,0,llm_judge_arena,Chatbot Arena LLM Judges,7,0.1,0.9992849823777901
7,arena_active,claude-1,gao_local,17.103322449875577,0.03670253253539834,465.99842758479963,4.363172636024036,0.0006308355921642783,1031.208665915671,7,0,llm_judge_arena,Chatbot Arena LLM Judges,7,0.1,0.9991636855500852
8,arena_active,claude-1,gao_local,17.101337212979843,0.03669799048538571,466.0020068344105,4.3626661887343685,0.0006306891544866018,1031.284058894725,7,0,llm_judge_arena,Chatbot Arena LLM Judges,7,0.1,0.9990477094513333
9,arena_active,claude-1,gao_local,17.099293865786194,0.03669416523541205,465.9949001724219,4.362144917116627,0.0006305384481521164,1031.379595866434,7,0,llm_judge_arena,Chatbot Arena LLM Judges,7,0.1,0.9989283385911482
10,arena_active,claude-1,gao_local,17.09782978163662,0.03669002859104527,466.0075349684953,4.36177141939907,0.000630430476228467,1031.4169644918074,7,0,llm_judge_arena,Chatbot Arena LLM Judges,7,0.1,0.9988428078576237
11,arena_active,claude-1,gao_local,17.095889379585174,0.03668488744399119,466.01994910537474,4.361276409779832,0.0006302873914989365,1031.4930636511642,7,0,llm_judge_arena,Chatbot Arena LLM Judges,7,0.1,0.9987294509779382
12,arena_active,claude-1,gao_local,17.094439176845526,0.0366809964744597,466.02984705576546,4.360906453303303,0.0006301804645396467,1031.531923911113,7,0,llm_judge_arena,Chatbot Arena LLM Judges,7,0.1,0.9986447311863078
0,influence,gpt-3.5-turbo-1106,gao_local,18.596829188837887,0.03992410640614843,465.804519195799,4.744176254137154,0.0007458182832416323,954.7017640128481,33,0,llm_judge_arena,Chatbot Arena LLM Judges,33,0.5,1.0
1,influence,gpt-3.5-turbo-1106,gao_local,18.5922980439384,0.03991540623322167,465.792529714103,4.743020328585629,0.0007454548880653232,954.8136790791783,33,0,llm_judge_arena,Chatbot Arena LLM Judges,33,0.5,0.999756348522994
2,influence,gpt-3.5-turbo-1106,gao_local,18.587759590532414,0.03990594678602024,465.7892140788409,4.74186253858498,0.0007450909955179981,954.9259122959095,33,0,llm_judge_arena,Chatbot Arena LLM Judges,33,0.5,0.9995123040485355
3,influence,gpt-3.5-turbo-1106,gao_local,18.58329000572337,0.03989524070870385,465.80217779383133,4.740722317426763,0.0007447327116715189,955.0304612137414,33,0,llm_judge_arena,Chatbot Arena LLM Judges,33,0.5,0.9992719628181215
4,influence,gpt-3.5-turbo-1106,gao_local,18.578838752347224,0.03988756790852996,465.7801848172884,4.739586772740428,0.0007443759829140128,955.1379521726908,33,0,llm_judge_arena,Chatbot Arena LLM Judges,33,0.5,0.9990326073166569
5,influence,gpt-3.5-turbo-1106,gao_local,18.57446306091333,0.0398823283163196,465.7316622438209,4.738470504413931,0.0007440253930744498,955.2238982501018,33,0,llm_judge_arena,Chatbot Arena LLM Judges,33,0.5,0.9987973149778684
6,influence,gpt-3.5-turbo-1106,gao_local,18.570083017351976,0.039874704448092366,465.7108629237848,4.737353125830475,0.0007436745372370066,955.3246918846438,33,0,llm_judge_arena,Chatbot Arena LLM Judges,33,0.5,0.9985617886138373
7,influence,gpt-3.5-turbo-1106,gao_local,18.565716976272256,0.03986656314093153,465.6964511999929,4.736239319374308,0.0007433248853929092,955.4225828770386,33,0,llm_judge_arena,Chatbot Arena LLM Judges,33,0.5,0.9983270151997575
8,influence,gpt-3.5-turbo-1106,gao_local,18.56134341177028,0.03985700101929838,465.69844536931055,4.735123593642494,0.0007429747134694272,955.5269285105683,33,0,llm_judge_arena,Chatbot Arena LLM Judges,33,0.5,0.9980918372316445
9,influence,gpt-3.5-turbo-1106,gao_local,18.555948685309772,0.03977534878414361,466.518817622715,4.733747362624192,0.0007425428952774494,955.9852655817454,33,0,llm_judge_arena,Chatbot Arena LLM Judges,33,0.5,0.9978017487221611
10,influence,gpt-3.5-turbo-1106,gao_local,18.551533749121404,0.03976552098618889,466.5230905830356,4.732621082696821,0.0007421895973068702,956.0985004190778,33,0,llm_judge_arena,Chatbot Arena LLM Judges,33,0.5,0.9975643460905868
11,influence,gpt-3.5-turbo-1106,gao_local,18.547176637316284,0.03975148962835768,466.5781536922634,4.73150955415867,0.0007418410090612071,956.2060653995788,33,0,llm_judge_arena,Chatbot Arena LLM Judges,33,0.5,0.997330052826887
12,influence,gpt-3.5-turbo-1106,gao_local,18.54283840818755,0.03974135915953204,466.58792754801937,4.730402842718302,0.0007414940128626918,956.3182598777896,33,0,llm_judge_arena,Chatbot Arena LLM Judges,33,0.5,0.9970967749339363
0,arena_active,gpt-3.5-turbo-1106,gao_local,18.596829188837887,0.03992410640614843,465.804519195799,4.744176254137154,0.0007458182832416323,954.7017640128481,33,0,llm_judge_arena,Chatbot Arena LLM Judges,33,0.5,1.0
1,arena_active,gpt-3.5-turbo-1106,gao_local,18.594467241993698,0.039920328687288294,465.78943243808203,4.743573705604946,0.0007456288454342618,954.589570896913,33,0,llm_judge_arena,Chatbot Arena LLM Judges,33,0.5,0.9998729919589945
2,arena_active,gpt-3.5-turbo-1106,gao_local,18.590250499700687,0.03991162819451988,465.7853197342936,4.742497986273775,0.0007452907052613062,954.6811255301823,33,0,llm_judge_arena,Chatbot Arena LLM Judges,33,0.5,0.9996462467299991
3,arena_active,gpt-3.5-turbo-1106,gao_local,18.585862614146322,0.03990348015870483,465.7704676440826,4.74137860714516,0.0007449389225482895,954.7838916332528,33,0,llm_judge_arena,Chatbot Arena LLM Judges,33,0.5,0.9994102986815544
4,arena_active,gpt-3.5-turbo-1106,gao_local,18.582165411150868,0.03989335803269282,465.79597024453756,4.740435425784519,0.0007446425772525506,954.8485920454917,33,0,llm_judge_arena,Chatbot Arena LLM Judges,33,0.5,0.9992114904353792
5,arena_active,gpt-3.5-turbo-1106,gao_local,18.57774031235192,0.03988591332233541,465.7719672160224,4.73930655330678,0.0007442879657681548,954.9508020448649,33,0,llm_judge_arena,Chatbot Arena LLM Judges,33,0.5,0.9989735413337332
6,arena_active,gpt-3.5-turbo-1106,gao_local,18.575397348601427,0.039848720331192695,466.147901217822,4.738708847489489,0.0007441002432862254,955.0016407039493,33,0,llm_judge_arena,Chatbot Arena LLM Judges,33,0.5,0.9988475540631774
7,arena_active,gpt-3.5-turbo-1106,gao_local,18.57095971284764,0.039838173674068694,466.15991648572424,4.737576776750232,0.0007437447567945996,955.1045899408106,33,0,llm_judge_arena,Chatbot Arena LLM Judges,33,0.5,0.9986089308167774
8,arena_active,gpt-3.5-turbo-1106,gao_local,18.568367599521366,0.039830045796442996,466.18996358722757,4.736915511199761,0.000743537149198627,955.1381365999616,33,0,llm_judge_arena,Chatbot Arena LLM Judges,33,0.5,0.9984695461238304
9,arena_active,gpt-3.5-turbo-1106,gao_local,18.5658157825942,0.03982219812942108,466.21775428507976,4.736264525531838,0.0007433327973301032,955.1690706699245,33,0,llm_judge_arena,Chatbot Arena LLM Judges,33,0.5,0.9983323282733434
10,arena_active,gpt-3.5-turbo-1106,gao_local,18.563279347255502,0.0398142787666987,466.24678186515655,4.735617463810631,0.0007431297050656716,955.1995350655898,33,0,llm_judge_arena,Chatbot Arena LLM Judges,33,0.5,0.9981959375309786
11,arena_active,gpt-3.5-turbo-1106,gao_local,18.558876042840325,0.039800781598118125,466.29426100812634,4.734494151226861,0.0007427771985762997,955.3102447186092,33,0,llm_judge_arena,Chatbot Arena LLM Judges,33,0.5,0.9979591603701806
12,arena_active,gpt-3.5-turbo-1106,gao_local,18.55649054417097,0.03979684248898403,466.28047311309933,4.733885594465551,0.0007425862624293057,955.2007374375248,33,0,llm_judge_arena,Chatbot Arena LLM Judges,33,0.5,0.9978308858861203
0,influence,RWKV-4-Raven-14B,gao_local,32.83540354994955,0.07049180975452778,465.804519195799,8.376532377367916,0.0023250909070333414,783.5452797247137,58,0,llm_judge_arena,Chatbot Arena LLM Judges,58,0.9,1.0
1,influence,RWKV-4-Raven-14B,gao_local,32.809577696579936,0.07043360500572689,465.8227801049261,8.369944028405042,0.002321434862889212,783.8962907256816,58,0,llm_judge_arena,Chatbot Arena LLM Judges,58,0.9,0.99921347537787
2,influence,RWKV-4-Raven-14B,gao_local,32.784335612913765,0.07037822749663948,465.83065216411137,8.363504603021394,0.00231786424016338,784.233574832934,58,0,llm_judge_arena,Chatbot Arena LLM Judges,58,0.9,0.9984447294226765
3,influence,RWKV-4-Raven-14B,gao_local,32.7598569921106,0.0703228140233346,465.8496314046845,8.357259942151032,0.00231440423788979,784.5516359129514,58,0,llm_judge_arena,Chatbot Arena LLM Judges,58,0.9,0.9976992346774717
4,influence,RWKV-4-Raven-14B,gao_local,32.73641292634841,0.07026699443958269,465.8860562834517,8.351279203232568,0.0023110928906907306,784.8421246600826,58,0,llm_judge_arena,Chatbot Arena LLM Judges,58,0.9,0.9969852472362475
5,influence,RWKV-4-Raven-14B,gao_local,32.71320819859818,0.07021099608240554,465.92713426545333,8.345359521051348,0.0023078176830714377,785.1271722411117,58,0,llm_judge_arena,Chatbot Arena LLM Judges,58,0.9,0.9962785488180317
6,influence,RWKV-4-Raven-14B,gao_local,32.691727735359905,0.07005918066107344,466.6301750446278,8.339879710348805,0.0023047879149697185,785.3761644075631,58,0,llm_judge_arena,Chatbot Arena LLM Judges,58,0.9,0.9956243627592065
7,influence,RWKV-4-Raven-14B,gao_local,32.6799390957799,0.07003408145287982,466.6290814104209,8.336872349072495,0.002303126001261795,785.0826225068475,58,0,llm_judge_arena,Chatbot Arena LLM Judges,58,0.9,0.9952653405360725
8,influence,RWKV-4-Raven-14B,gao_local,32.66820833466443,0.07001168158307342,466.610822593962,8.333879752981971,0.0023014728420079835,784.7180907389729,58,0,llm_judge_arena,Chatbot Arena LLM Judges,58,0.9,0.9949080809976714
9,influence,RWKV-4-Raven-14B,gao_local,32.65655842811486,0.06998292930739775,466.6360604122756,8.330907783435201,0.0022998316645967214,784.3625687898503,58,0,llm_judge_arena,Chatbot Arena LLM Judges,58,0.9,0.9945532838796203
